,Id_article,Id_obs,Authors,Title,DOI,Year_of_publication,Experiment_period,Experiment_year,Country,Study_site,Latitude,Longitude,Continent,Climate_zone,Geocoordinates,Soil_type_WRB_USDA,Soil_texture,Soil_pH,Greenhouse,Organic_ferti,Mineral_ferti,Pesticide,Irrigation,Nitrogen_rate_kg_ha,Additional_factor,Intercropping_design,Intercropping_pattern,Crop_1_Common_Name,Crop_1_Scientific_Name,Crop_2_Common_Name,Crop_2_Scientific_Name,Crop_1_yield_sole,Crop_2_yield_sole,Crop_1_yield_intercropped,Crop_2_yield_intercropped,Yield_total_intercropping,Yield_unit,Yield_measure,Data_location,LER_crop1,LER_crop2,LER_tot,LER_crop_1_calc,LER_crop_2_calc,LER_tot_calc
385,58,386,"Guvenc, I., Yildirim, E.",Increasing Productivity with Intercropping Systems in Cabbage Production,10.1300/J064v28n04,2006,2000-2002,2000,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Exact,,Sandy loam (SL),6.7,No,Yes,Yes,Yes,Yes,510,,Additive,Row,Cabbage,Brassica oleracea L.,Radish,Raphanus sativus L.,12.5,2.77,11.4,0.43,11.83,Kg/m2,Total yield,Table 5-6-7,0.912,0.155,1.067,0.912,0.15523465703971118,1.067234657039711
386,58,387,"Guvenc, I., Yildirim, E.",Increasing Productivity with Intercropping Systems in Cabbage Production,10.1300/J064v28n04,2006,2000-2002,2000,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Exact,,Sandy loam (SL),6.7,No,Yes,Yes,Yes,Yes,510,,Additive,Row,Cabbage,Brassica oleracea L.,Bean,Phaseolus L.,12.5,2.48,12.5,0.69,13.19,Kg/m2,Total yield,Table 5-6-7,1.0,0.278,1.278,1.0,0.2782258064516129,1.278225806451613
387,58,388,"Guvenc, I., Yildirim, E.",Increasing Productivity with Intercropping Systems in Cabbage Production,10.1300/J064v28n04,2006,2000-2002,2001,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Exact,,Sandy loam (SL),6.7,No,Yes,Yes,Yes,Yes,510,Lactuca sativa L. var. longifoila,Additive,Row,Cabbage,Brassica oleracea L.,Lettuce,Lactuca sativa L.,12.6,7.27,12.5,2.03,14.53,Kg/m2,Total yield,Table 5-6-7,0.992,0.279,1.271,0.9920634920634921,0.2792297111416781,1.2712932032051703
388,58,389,"Guvenc, I., Yildirim, E.",Increasing Productivity with Intercropping Systems in Cabbage Production,10.1300/J064v28n04,2006,2000-2002,2001,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Exact,,Sandy loam (SL),6.7,No,Yes,Yes,Yes,Yes,510,Lactuca sativa L. var. crispa,Additive,Row,Cabbage,Brassica oleracea L.,Lettuce,Lactuca sativa L.,12.6,1.25,12.6,0.43,13.03,Kg/m2,Total yield,Table 5-6-7,1.0,0.344,1.344,1.0,0.344,1.3439999999999999
389,58,390,"Guvenc, I., Yildirim, E.",Increasing Productivity with Intercropping Systems in Cabbage Production,10.1300/J064v28n04,2006,2000-2002,2001,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Exact,,Sandy loam (SL),6.7,No,Yes,Yes,Yes,Yes,510,,Additive,Row,Cabbage,Brassica oleracea L.,Onion,Allium cepa L.,12.6,3.94,12.6,0.78,13.379999999999999,Kg/m2,Total yield,Table 5-6-7,1.0,0.198,1.198,1.0,0.19796954314720813,1.1979695431472082
390,58,391,"Guvenc, I., Yildirim, E.",Increasing Productivity with Intercropping Systems in Cabbage Production,10.1300/J064v28n04,2006,2000-2002,2001,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Exact,,Sandy loam (SL),6.7,No,Yes,Yes,Yes,Yes,510,,Additive,Row,Cabbage,Brassica oleracea L.,Radish,Raphanus sativus L.,12.6,3.11,12.1,0.5,12.6,Kg/m2,Total yield,Table 5-6-7,0.96,0.161,1.121,0.9603174603174603,0.1607717041800643,1.1210891644975247
391,58,392,"Guvenc, I., Yildirim, E.",Increasing Productivity with Intercropping Systems in Cabbage Production,10.1300/J064v28n04,2006,2000-2002,2001,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Exact,,Sandy loam (SL),6.7,No,Yes,Yes,Yes,Yes,510,,Additive,Row,Cabbage,Brassica oleracea L.,Bean,Phaseolus L.,12.6,2.74,12.6,0.77,13.37,Kg/m2,Total yield,Table 5-6-7,1.0,0.281,1.281,1.0,0.28102189781021897,1.281021897810219
392,58,393,"Guvenc, I., Yildirim, E.",Increasing Productivity with Intercropping Systems in Cabbage Production,10.1300/J064v28n04,2006,2000-2002,2002,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Exact,,Sandy loam (SL),7.1,No,Yes,Yes,Yes,Yes,510,Lactuca sativa L. var. longifoila,Additive,Row,Cabbage,Brassica oleracea L.,Lettuce,Lactuca sativa L.,12.8,7.41,12.2,2.07,14.27,Kg/m2,Total yield,Table 5-6-7,0.953,0.279,1.232,0.9531249999999999,0.27935222672064774,1.2324772267206476
393,58,394,"Guvenc, I., Yildirim, E.",Increasing Productivity with Intercropping Systems in Cabbage Production,10.1300/J064v28n04,2006,2000-2002,2002,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Exact,,Sandy loam (SL),7.1,No,Yes,Yes,Yes,Yes,510,Lactuca sativa L. var. crispa,Additive,Row,Cabbage,Brassica oleracea L.,Lettuce,Lactuca sativa L.,12.8,1.22,12.8,0.41,13.21,Kg/m2,Total yield,Table 5-6-7,1.0,0.336,1.336,1.0,0.3360655737704918,1.3360655737704918
394,58,395,"Guvenc, I., Yildirim, E.",Increasing Productivity with Intercropping Systems in Cabbage Production,10.1300/J064v28n04,2006,2000-2002,2002,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Exact,,Sandy loam (SL),7.1,No,Yes,Yes,Yes,Yes,510,,Additive,Row,Cabbage,Brassica oleracea L.,Onion,Allium cepa L.,12.8,3.75,12.6,0.71,13.309999999999999,Kg/m2,Total yield,Table 5-6-7,0.984,0.189,1.174,0.9843749999999999,0.18933333333333333,1.1737083333333331
395,58,396,"Guvenc, I., Yildirim, E.",Increasing Productivity with Intercropping Systems in Cabbage Production,10.1300/J064v28n04,2006,2000-2002,2002,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Exact,,Sandy loam (SL),7.1,No,Yes,Yes,Yes,Yes,510,,Additive,Row,Cabbage,Brassica oleracea L.,Radish,Raphanus sativus L.,12.8,3.14,11.2,0.56,11.76,Kg/m2,Total yield,Table 5-6-7,0.875,0.178,1.053,0.8749999999999999,0.178343949044586,1.053343949044586
396,58,397,"Guvenc, I., Yildirim, E.",Increasing Productivity with Intercropping Systems in Cabbage Production,10.1300/J064v28n04,2006,2000-2002,2002,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Exact,,Sandy loam (SL),7.1,No,Yes,Yes,Yes,Yes,510,,Additive,Row,Cabbage,Brassica oleracea L.,Bean,Phaseolus L.,12.8,2.65,12.4,0.77,13.17,Kg/m2,Total yield,Table 5-6-7,0.969,0.291,1.259,0.96875,0.29056603773584905,1.259316037735849
397,59,398,"Güvenç, I., Yildirim, E.",Intercropping with eggplant for proper utilisation of interspace under greenhouse conditions,ISSN: 1611-4434,2005,2000-2001,2000,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Estimated,,Sandy loam (SL),7.1,Yes,No,Yes,Yes,Yes,100,,Additive,Row,Eggplant,Solanum melongena L.,Bean,Phaseolus L.,5.78,,5.49,,,Kg/m2,Total yield,Table 1,0.95,0.16,1.11,0.9498269896193772,,
398,59,399,"Güvenç, I., Yildirim, E.",Intercropping with eggplant for proper utilisation of interspace under greenhouse conditions,ISSN: 1611-4434,2005,2000-2001,2000,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Estimated,,Sandy loam (SL),7.1,Yes,No,Yes,Yes,Yes,100,Lactuca sativa L. var. crispa cv. ‘Iri Kývýrcýk’,Additive,Row,Eggplant,Solanum melongena L.,Lettuce,Lactuca sativa L.,5.78,,5.79,,,Kg/m2,Total yield,Table 1,1.002,0.208,1.21,1.0017301038062283,,
399,59,400,"Güvenç, I., Yildirim, E.",Intercropping with eggplant for proper utilisation of interspace under greenhouse conditions,ISSN: 1611-4434,2005,2000-2001,2000,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Estimated,,Sandy loam (SL),7.1,Yes,No,Yes,Yes,Yes,100,Lactuca sativa L. var. longifolia cv. ‘Yedikule’,Additive,Row,Eggplant,Solanum melongena L.,Lettuce,Lactuca sativa L.,5.78,,5.39,,,Kg/m2,Total yield,Table 1,0.933,0.187,1.12,0.9325259515570933,,
400,59,401,"Güvenç, I., Yildirim, E.",Intercropping with eggplant for proper utilisation of interspace under greenhouse conditions,ISSN: 1611-4434,2005,2000-2001,2001,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Estimated,,Sandy loam (SL),7.1,Yes,No,Yes,Yes,Yes,100,,Additive,Row,Eggplant,Solanum melongena L.,Bean,Phaseolus L.,6.21,,5.86,,,Kg/m2,Total yield,Table 1,0.944,0.196,1.14,0.9436392914653785,,
401,59,402,"Güvenç, I., Yildirim, E.",Intercropping with eggplant for proper utilisation of interspace under greenhouse conditions,ISSN: 1611-4434,2005,2000-2001,2001,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Estimated,,Sandy loam (SL),7.1,Yes,No,Yes,Yes,Yes,100,Lactuca sativa L. var. crispa cv. ‘Iri Kývýrcýk’,Additive,Row,Eggplant,Solanum melongena L.,Lettuce,Lactuca sativa L.,6.21,,6.13,,,Kg/m2,Total yield,Table 1,0.987,0.193,1.18,0.9871175523349436,,
402,59,403,"Güvenç, I., Yildirim, E.",Intercropping with eggplant for proper utilisation of interspace under greenhouse conditions,ISSN: 1611-4434,2005,2000-2001,2001,Turkey,Ataturk University,39.898024,41.243933,Europe & Central Asia,Dfb,Estimated,,Sandy loam (SL),7.1,Yes,No,Yes,Yes,Yes,100,Lactuca sativa L. var. longifolia cv. ‘Yedikule’,Additive,Row,Eggplant,Solanum melongena L.,Lettuce,Lactuca sativa L.,6.21,,5.84,,,Kg/m2,Total yield,Table 1,0.94,0.2,1.14,0.9404186795491143,,
403,60,404,"HARDTER, R and HORST, WJ",NITROGEN AND PHOSPHORUS USE IN MAIZE SOLE CROPPING AND MAIZE COWPEA MIXED CROPPING SYSTEMS ON AN ALFISOL IN THE NORTHERN GUINEA SAVANNA OF GHANA,10.1007/BF00337377,1991,1985-1986,1985,Ghana,Nyankpala Agricultural Experiment Station,9.400463,-0.981456,Sub-Saharan Africa,Aw,Exact,Alfisols (USDA),,6.7,No,No,Yes,No,No,0,"No N, No P",,Mixed,Maize,Zea mays L.,Cowpea,Vigna unguiculata L. Walp.,5.7,,4.2,,,kg/ha,Above-ground dry matter biomass,Table 2,,,,0.7368421052631579,,
404,60,405,"HARDTER, R and HORST, WJ",NITROGEN AND PHOSPHORUS USE IN MAIZE SOLE CROPPING AND MAIZE COWPEA MIXED CROPPING SYSTEMS ON AN ALFISOL IN THE NORTHERN GUINEA SAVANNA OF GHANA,10.1007/BF00337377,1991,1985-1986,1986,Ghana,Nyankpala Agricultural Experiment Station,9.400463,-0.981456,Sub-Saharan Africa,Aw,Exact,Alfisols (USDA),,6.7,No,No,Yes,No,No,0,"No N, No P",,Mixed,Maize,Zea mays L.,Cowpea,Vigna unguiculata L. Walp.,6.1,,4.4,,,kg/ha,Above-ground dry matter biomass,Table 2,,,,0.7213114754098362,,
405,60,406,"HARDTER, R and HORST, WJ",NITROGEN AND PHOSPHORUS USE IN MAIZE SOLE CROPPING AND MAIZE COWPEA MIXED CROPPING SYSTEMS ON AN ALFISOL IN THE NORTHERN GUINEA SAVANNA OF GHANA,10.1007/BF00337377,1991,1985-1986,1985,Ghana,Nyankpala Agricultural Experiment Station,9.400463,-0.981456,Sub-Saharan Africa,Aw,Exact,Alfisols (USDA),,6.7,No,No,Yes,No,No,80,No P,,Mixed,Maize,Zea mays L.,Cowpea,Vigna unguiculata L. Walp.,7.0,,5.9,,,kg/ha,Above-ground dry matter biomass,Table 2,,,,0.8428571428571429,,
406,60,407,"HARDTER, R and HORST, WJ",NITROGEN AND PHOSPHORUS USE IN MAIZE SOLE CROPPING AND MAIZE COWPEA MIXED CROPPING SYSTEMS ON AN ALFISOL IN THE NORTHERN GUINEA SAVANNA OF GHANA,10.1007/BF00337377,1991,1985-1986,1986,Ghana,Nyankpala Agricultural Experiment Station,9.400463,-0.981456,Sub-Saharan Africa,Aw,Exact,Alfisols (USDA),,6.7,No,No,Yes,No,No,80,No P,,Mixed,Maize,Zea mays L.,Cowpea,Vigna unguiculata L. Walp.,7.5,,6.3,,,kg/ha,Above-ground dry matter biomass,Table 2,,,,0.84,,
407,60,408,"HARDTER, R and HORST, WJ",NITROGEN AND PHOSPHORUS USE IN MAIZE SOLE CROPPING AND MAIZE COWPEA MIXED CROPPING SYSTEMS ON AN ALFISOL IN THE NORTHERN GUINEA SAVANNA OF GHANA,10.1007/BF00337377,1991,1985-1986,1985,Ghana,Nyankpala Agricultural Experiment Station,9.400463,-0.981456,Sub-Saharan Africa,Aw,Exact,Alfisols (USDA),,6.7,No,No,Yes,No,No,0,"No N, P",,Mixed,Maize,Zea mays L.,Cowpea,Vigna unguiculata L. Walp.,5.7,,4.6,,,kg/ha,Above-ground dry matter biomass,Table 2,,,,0.8070175438596491,,
408,60,409,"HARDTER, R and HORST, WJ",NITROGEN AND PHOSPHORUS USE IN MAIZE SOLE CROPPING AND MAIZE COWPEA MIXED CROPPING SYSTEMS ON AN ALFISOL IN THE NORTHERN GUINEA SAVANNA OF GHANA,10.1007/BF00337377,1991,1985-1986,1986,Ghana,Nyankpala Agricultural Experiment Station,9.400463,-0.981456,Sub-Saharan Africa,Aw,Exact,Alfisols (USDA),,6.7,No,No,Yes,No,No,0,"No N, P",,Mixed,Maize,Zea mays L.,Cowpea,Vigna unguiculata L. Walp.,6.0,,4.5,,,kg/ha,Above-ground dry matter biomass,Table 2,,,,0.75,,
409,60,410,"HARDTER, R and HORST, WJ",NITROGEN AND PHOSPHORUS USE IN MAIZE SOLE CROPPING AND MAIZE COWPEA MIXED CROPPING SYSTEMS ON AN ALFISOL IN THE NORTHERN GUINEA SAVANNA OF GHANA,10.1007/BF00337377,1991,1985-1986,1985,Ghana,Nyankpala Agricultural Experiment Station,9.400463,-0.981456,Sub-Saharan Africa,Aw,Exact,Alfisols (USDA),,6.7,No,No,Yes,No,No,80,"N, P",,Mixed,Maize,Zea mays L.,Cowpea,Vigna unguiculata L. Walp.,7.0,,5.5,,,kg/ha,Above-ground dry matter biomass,Table 2,,,,0.7857142857142857,,
410,60,411,"HARDTER, R and HORST, WJ",NITROGEN AND PHOSPHORUS USE IN MAIZE SOLE CROPPING AND MAIZE COWPEA MIXED CROPPING SYSTEMS ON AN ALFISOL IN THE NORTHERN GUINEA SAVANNA OF GHANA,10.1007/BF00337377,1991,1985-1986,1986,Ghana,Nyankpala Agricultural Experiment Station,9.400463,-0.981456,Sub-Saharan Africa,Aw,Exact,Alfisols (USDA),,6.7,No,No,Yes,No,No,80,"N, P",,Mixed,Maize,Zea mays L.,Cowpea,Vigna unguiculata L. Walp.,7.6,,6.2,,,kg/ha,Above-ground dry matter biomass,Table 2,,,,0.8157894736842106,,
411,61,412,"Hadidi, N., Sharaiha, R., Debei, H.A.",Effect of intercropping on the performance of some summer vegetable crops grown under different row arrangements,,2011,2007,2007,Jordan,Madaba region,31.9833333,35.9833333333333,Middle East & North Africa,BSh,Exact,,,,No,Yes,No,,Yes,Unclear,Row arrangement 1:1,Replacement,Row,Bean,Phaseolus L.,Okra,Abelmoschus esculentus,,,,,,,,Table 5,0.51,0.65,1.16,,,
